customer_id,customer_ref,full_name,email,phone,country_code,signup_date,status,date_of_birth,created_at,updated_at
184,CUST_184,Customer_184,customer184@example.com,0441101550,GB,2024-07-06,suspended,1971-05-01,2025-04-23 07:19:00.204700,2026-04-17 07:19:00.204700
154,CUST_154,Customer_154,,0435024617,IN,2025-05-15,inactive,2002-04-23,2025-12-22 07:19:00.204700,2026-04-17 07:19:00.204700
168,CUST_168,Customer_168,customer2505@example.com,0450782264,IN,2024-07-15,active,2002-04-23,2025-05-04 07:19:00.204700,2026-04-17 07:19:00.204700
150,CUST_150,Customer_150,customer150@example.com,0448820207,au,2025-04-18,suspended,1971-05-01,2025-06-08 07:19:00.204700,2026-04-17 07:19:00.204700
146,CUST_146,Customer_146,customer146@example.com,0434278059,IN,2026-06-05,inactive,1965-05-02,2025-10-11 07:19:00.204700,2026-04-17 07:19:00.204700
186,CUST_186,Customer_186,customer186@example.com,0418219770,SG,2025-12-29,suspended,2003-04-23,2025-09-10 07:19:00.204700,2026-04-17 07:19:00.204700
187,CUST_187,Customer_187,customer187@example.com,0453955079,IN,2025-10-15,suspended,1960-05-03,2026-01-31 07:19:00.204700,2026-04-17 07:19:00.204700
188,CUST_188,Customer_188,customer188@example.com,0462607901,AU,2025-08-02,suspended,1994-04-25,2026-03-24 07:19:00.204700,2026-04-17 07:19:00.204700
189,CUST_189,Customer_189,customer189@example.com,0455026017,US,2025-02-05,suspended,2002-04-23,2026-02-01 07:19:00.204700,2026-04-17 07:19:00.204700
190,CUST_190,Customer_190,customer190@example.com,0485446819,SG,2026-03-28,suspended,1986-04-27,2025-07-01 07:19:00.204700,2026-04-17 07:19:00.204700
191,CUST_191,Customer_191,customer191@example.com,0442981416,AU,2025-06-01,suspended,2003-04-23,2025-05-24 07:19:00.204700,2026-04-17 07:19:00.204700
192,CUST_192,Customer_192,customer192@example.com,0480300652,GB,2025-06-19,inactive,1998-04-24,2026-01-08 07:19:00.204700,2026-04-17 07:19:00.204700
193,CUST_193,Customer_193,customer193@example.com,0472850287,IN,2025-11-28,inactive,1982-04-28,2025-04-28 07:19:00.204700,2026-04-17 07:19:00.204700
194,CUST_194,Customer_194,customer194@example.com,0487521923,GB,2025-03-27,inactive,1976-04-29,2026-03-22 07:19:00.204700,2026-04-17 07:19:00.204700
196,CUST_196,Customer_196,customer196@example.com,0470885433,AU,2025-02-06,suspended,1980-04-28,2025-10-25 07:19:00.204700,2026-04-17 07:19:00.204700
197,CUST_197,Customer_197,customer197@example.com,0463732028,SG,2025-12-16,suspended,1965-05-02,2025-07-28 07:19:00.204700,2026-04-17 07:19:00.204700
198,CUST_198,Customer_198,customer198@example.com,0487055362,AU,2025-03-04,active,1971-05-01,2026-03-18 07:19:00.204700,2026-04-17 07:19:00.204700
199,CUST_199,Customer_199,customer199@example.com,0436102100,AU,2024-08-06,active,1985-04-27,2025-09-12 07:19:00.204700,2026-04-17 07:19:00.204700
200,CUST_200,Customer_200,customer200@example.com,0458259012,GB,2025-06-29,inactive,1957-05-04,2025-06-13 07:19:00.204700,2026-04-17 07:19:00.204700
201,CUST_201,Customer_201,customer201@example.com,0488654539,AU,2025-01-01,suspended,2000-04-23,2025-08-07 07:19:00.204700,2026-04-17 07:19:00.204700
202,CUST_202,Customer_202,customer202@example.com,0454455726,US,2025-04-03,inactive,1995-04-25,2025-12-08 07:19:00.204700,2026-04-17 07:19:00.204700
203,CUST_203,Customer_203,customer203@example.com,0451824669,IN,2024-08-05,inactive,1965-05-02,2026-03-29 07:19:00.204700,2026-04-17 07:19:00.204700
204,CUST_204,Customer_204,customer204@example.com,0414525876,SG,2026-02-28,active,1997-04-24,2025-08-30 07:19:00.204700,2026-04-17 07:19:00.204700
205,CUST_205,Customer_205,customer205@example.com,0436203725,SG,2025-08-29,suspended,1998-04-24,2025-09-22 07:19:00.204700,2026-04-17 07:19:00.204700
206,CUST_206,Customer_206,customer206@example.com,0416088167,AU,2024-10-24,suspended,1983-04-28,2025-06-28 07:19:00.204700,2026-04-17 07:19:00.204700
207,CUST_207,Customer_207,customer207@example.com,0452103636,GB,2025-04-07,inactive,1980-04-28,2025-11-25 07:19:00.204700,2026-04-17 07:19:00.204700
208,CUST_208,Customer_208,customer208@example.com,0498891233,US,2025-07-28,active,1979-04-29,2025-05-04 07:19:00.204700,2026-04-17 07:19:00.204700
209,CUST_209,Customer_209,customer209@example.com,0476530865,SG,2024-11-02,inactive,1991-04-26,2025-05-06 07:19:00.204700,2026-04-17 07:19:00.204700
211,CUST_211,Customer_211,customer211@example.com,0483409943,AU,2025-05-02,inactive,1994-04-25,2025-12-29 07:19:00.204700,2026-04-17 07:19:00.204700
212,CUST_212,Customer_212,customer212@example.com,0424936611,US,2024-05-05,suspended,1972-04-30,2025-12-13 07:19:00.204700,2026-04-17 07:19:00.204700
213,CUST_213,Customer_213,customer213@example.com,0408074614,GB,2024-10-16,inactive,1959-05-04,2026-03-16 07:19:00.204700,2026-04-17 07:19:00.204700
214,CUST_214,Customer_214,customer214@example.com,0451721636,SG,2025-04-07,active,1985-04-27,2026-01-01 07:19:00.204700,2026-04-17 07:19:00.204700
215,CUST_215,Customer_215,customer215@example.com,0417616615,IN,2024-07-26,active,1993-04-25,2025-12-20 07:19:00.204700,2026-04-17 07:19:00.204700
216,CUST_216,Customer_216,customer216@example.com,0413459167,AU,2025-02-19,suspended,1999-04-24,2026-03-12 07:19:00.204700,2026-04-17 07:19:00.204700
217,CUST_217,Customer_217,customer217@example.com,0491082602,US,2025-07-13,suspended,1970-05-01,2025-10-22 07:19:00.204700,2026-04-17 07:19:00.204700
218,CUST_218,Customer_218,customer218@example.com,0439180275,US,2024-11-18,inactive,1969-05-01,2026-01-25 07:19:00.204700,2026-04-17 07:19:00.204700
219,CUST_219,Customer_219,customer219@example.com,0439594540,GB,2025-01-04,inactive,1964-05-02,2025-11-25 07:19:00.204700,2026-04-17 07:19:00.204700
220,CUST_220,Customer_220,customer220@example.com,0482933925,AU,2025-03-08,inactive,1996-04-24,2025-09-30 07:19:00.204700,2026-04-17 07:19:00.204700
221,CUST_221,Customer_221,customer221@example.com,0433825772,SG,2025-12-07,inactive,1987-04-27,2025-11-14 07:19:00.204700,2026-04-17 07:19:00.204700
222,CUST_222,Customer_222,customer222@example.com,0436221159,SG,2026-02-20,active,1957-05-04,2025-09-23 07:19:00.204700,2026-04-17 07:19:00.204700
224,CUST_224,Customer_224,customer224@example.com,0430152156,AU,2025-10-29,inactive,1970-05-01,2025-08-31 07:19:00.204700,2026-04-17 07:19:00.204700
225,CUST_225,Customer_225,customer225@example.com,0461483809,GB,2024-07-23,suspended,1962-05-03,2025-07-26 07:19:00.204700,2026-04-17 07:19:00.204700
226,CUST_226,Customer_226,customer226@example.com,0494662021,GB,2024-04-28,inactive,1985-04-27,2025-08-06 07:19:00.204700,2026-04-17 07:19:00.204700
227,CUST_227,Customer_227,customer227@example.com,0496146637,GB,2026-01-26,suspended,2004-04-22,2026-01-05 07:19:00.204700,2026-04-17 07:19:00.204700
228,CUST_228,Customer_228,customer228@example.com,0410352538,SG,2024-06-06,inactive,1972-04-30,2025-10-02 07:19:00.204700,2026-04-17 07:19:00.204700
229,CUST_229,Customer_229,customer229@example.com,0413674292,AU,2025-06-12,suspended,2004-04-22,2025-04-28 07:19:00.204700,2026-04-17 07:19:00.204700
230,CUST_230,Customer_230,customer230@example.com,0479009088,AU,2024-10-08,active,1992-04-25,2025-08-14 07:19:00.204700,2026-04-17 07:19:00.204700
231,CUST_231,Customer_231,customer231@example.com,0418971969,GB,2025-09-10,inactive,1975-04-30,2025-11-19 07:19:00.204700,2026-04-17 07:19:00.204700
232,CUST_232,Customer_232,customer232@example.com,0409060145,IN,2024-06-17,inactive,1963-05-03,2026-04-13 07:19:00.204700,2026-04-17 07:19:00.204700
233,CUST_233,Customer_233,customer233@example.com,0481812076,SG,2026-03-20,active,1969-05-01,2025-05-08 07:19:00.204700,2026-04-17 07:19:00.204700
234,CUST_234,Customer_234,customer234@example.com,0405864293,AU,2025-09-27,inactive,1996-04-24,2026-01-15 07:19:00.204700,2026-04-17 07:19:00.204700
235,CUST_235,Customer_235,customer235@example.com,0431020110,IN,2024-07-09,suspended,1958-05-04,2026-04-02 07:19:00.204700,2026-04-17 07:19:00.204700
236,CUST_236,Customer_236,customer236@example.com,0485233236,AU,2024-05-05,inactive,2006-04-22,2026-04-16 07:19:00.204700,2026-04-17 07:19:00.204700
237,CUST_237,Customer_237,customer237@example.com,0489414088,AU,2026-02-15,inactive,2001-04-23,2025-05-20 07:19:00.204700,2026-04-17 07:19:00.204700
238,CUST_238,Customer_238,customer238@example.com,0437967849,IN,2025-06-24,inactive,1973-04-30,2026-03-31 07:19:00.204700,2026-04-17 07:19:00.204700
239,CUST_239,Customer_239,customer239@example.com,0486268114,SG,2024-11-20,active,2002-04-23,2025-08-04 07:19:00.204700,2026-04-17 07:19:00.204700
240,CUST_240,Customer_240,customer240@example.com,0472532534,AU,2026-02-15,active,1971-05-01,2026-02-23 07:19:00.204700,2026-04-17 07:19:00.204700
241,CUST_241,Customer_241,customer241@example.com,0467343744,GB,2024-12-22,inactive,1968-05-01,2026-02-04 07:19:00.204700,2026-04-17 07:19:00.204700
242,CUST_242,Customer_242,customer242@example.com,0450033385,AU,2025-11-09,active,2007-04-22,2025-07-28 07:19:00.204700,2026-04-17 07:19:00.204700
243,CUST_243,Customer_243,customer243@example.com,0413867260,US,2025-06-22,inactive,1990-04-26,2025-11-15 07:19:00.204700,2026-04-17 07:19:00.204700
244,CUST_244,Customer_244,customer244@example.com,0477878976,US,2026-03-24,suspended,1963-05-03,2025-07-23 07:19:00.204700,2026-04-17 07:19:00.204700
245,CUST_245,Customer_245,customer245@example.com,0406488943,SG,2024-08-29,inactive,1956-05-04,2026-04-10 07:19:00.204700,2026-04-17 07:19:00.204700
195,CUST_195,Customer_195,,0486900445,SG,2026-01-27,suspended,1972-04-30,2026-02-15 07:19:00.204700,2026-04-17 07:19:00.204700
185,CUST_185,Customer_185,customer185@example.com,0471355050,SG,2026-08-15,inactive,1995-04-25,2025-05-04 07:19:00.204700,2026-04-17 07:19:00.204700
210,CUST_210,Customer_210,customer210@example.com,0437805689,IN,2026-01-02,Active,1990-04-26,2025-06-15 07:19:00.204700,2026-04-17 07:19:00.204700
246,CUST_246,Customer_246,customer246@example.com,0460101373,IN,2025-02-24,suspended,1962-05-03,2026-03-04 07:19:00.204700,2026-04-17 07:19:00.204700
247,CUST_247,Customer_247,customer247@example.com,0486404829,AU,2025-11-23,active,1996-04-24,2026-03-23 07:19:00.204700,2026-04-17 07:19:00.204700
248,CUST_248,Customer_248,customer248@example.com,0484008833,US,2024-10-25,inactive,1959-05-04,2025-06-07 07:19:00.204700,2026-04-17 07:19:00.204700
249,CUST_249,Customer_249,customer249@example.com,0441621222,AU,2024-10-30,suspended,1982-04-28,2025-10-08 07:19:00.204700,2026-04-17 07:19:00.204700
251,CUST_251,Customer_251,customer251@example.com,0477758479,US,2024-12-31,suspended,1988-04-26,2025-04-19 07:19:00.204700,2026-04-17 07:19:00.204700
252,CUST_252,Customer_252,customer252@example.com,0472678413,AU,2025-06-09,inactive,2001-04-23,2026-03-04 07:19:00.204700,2026-04-17 07:19:00.204700
253,CUST_253,Customer_253,customer253@example.com,0425823131,SG,2024-10-10,active,1992-04-25,2025-08-12 07:19:00.204700,2026-04-17 07:19:00.204700
255,CUST_255,Customer_255,customer255@example.com,0443723801,AU,2024-10-07,suspended,1961-05-03,2025-08-22 07:19:00.204700,2026-04-17 07:19:00.204700
256,CUST_256,Customer_256,customer256@example.com,0463047202,US,2025-11-27,suspended,1957-05-04,2025-12-15 07:19:00.204700,2026-04-17 07:19:00.204700
257,CUST_257,Customer_257,customer257@example.com,0401792038,SG,2024-12-04,suspended,1997-04-24,2025-06-18 07:19:00.204700,2026-04-17 07:19:00.204700
258,CUST_258,Customer_258,customer258@example.com,0474707867,AU,2024-10-01,active,1981-04-28,2026-03-11 07:19:00.204700,2026-04-17 07:19:00.204700
259,CUST_259,Customer_259,customer259@example.com,0439889656,US,2026-03-07,inactive,2002-04-23,2025-11-22 07:19:00.204700,2026-04-17 07:19:00.204700
260,CUST_260,Customer_260,customer260@example.com,0447026751,AU,2024-08-16,active,1991-04-26,2026-02-08 07:19:00.204700,2026-04-17 07:19:00.204700
261,CUST_261,Customer_261,customer261@example.com,0489114016,US,2025-10-08,active,1975-04-30,2026-03-12 07:19:00.204700,2026-04-17 07:19:00.204700
262,CUST_262,Customer_262,customer262@example.com,0478482269,GB,2026-03-04,suspended,1980-04-28,2026-01-29 07:19:00.204700,2026-04-17 07:19:00.204700
263,CUST_263,Customer_263,customer263@example.com,0423448421,IN,2024-06-24,suspended,2004-04-22,2025-08-07 07:19:00.204700,2026-04-17 07:19:00.204700
264,CUST_264,Customer_264,customer264@example.com,0449371915,GB,2024-11-13,suspended,1985-04-27,2026-04-14 07:19:00.204700,2026-04-17 07:19:00.204700
265,CUST_265,Customer_265,customer265@example.com,0433560459,US,2026-01-24,active,2002-04-23,2025-08-25 07:19:00.204700,2026-04-17 07:19:00.204700
266,CUST_266,Customer_266,customer266@example.com,0429648355,AU,2025-10-26,suspended,1988-04-26,2025-07-22 07:19:00.204700,2026-04-17 07:19:00.204700
267,CUST_267,Customer_267,customer267@example.com,0473657667,SG,2025-12-26,suspended,1990-04-26,2025-06-22 07:19:00.204700,2026-04-17 07:19:00.204700
268,CUST_268,Customer_268,customer268@example.com,0494261653,GB,2025-01-23,active,1976-04-29,2025-11-21 07:19:00.204700,2026-04-17 07:19:00.204700
269,CUST_269,Customer_269,customer269@example.com,0476893493,US,2024-12-09,suspended,1980-04-28,2025-04-28 07:19:00.204700,2026-04-17 07:19:00.204700
270,CUST_270,Customer_270,customer270@example.com,0403845858,US,2025-07-14,inactive,1989-04-26,2025-07-22 07:19:00.204700,2026-04-17 07:19:00.204700
271,CUST_271,Customer_271,customer271@example.com,0467546603,SG,2025-08-31,inactive,2003-04-23,2025-11-10 07:19:00.204700,2026-04-17 07:19:00.204700
273,CUST_273,Customer_273,customer273@example.com,0422630090,IN,2025-10-13,inactive,1961-05-03,2025-07-20 07:19:00.204700,2026-04-17 07:19:00.204700
274,CUST_274,Customer_274,customer274@example.com,0479593664,SG,2024-06-01,suspended,1993-04-25,2025-11-11 07:19:00.204700,2026-04-17 07:19:00.204700
275,CUST_275,Customer_275,customer275@example.com,0435285106,AU,2025-11-18,inactive,2001-04-23,2026-01-10 07:19:00.204700,2026-04-17 07:19:00.204700
276,CUST_276,Customer_276,customer276@example.com,0471103428,GB,2025-05-13,active,1993-04-25,2025-12-02 07:19:00.204700,2026-04-17 07:19:00.204700
277,CUST_277,Customer_277,customer277@example.com,0431536524,AU,2024-07-31,active,1997-04-24,2025-07-18 07:19:00.204700,2026-04-17 07:19:00.204700
278,CUST_278,Customer_278,customer278@example.com,0463979059,US,2024-05-10,inactive,1988-04-26,2026-04-07 07:19:00.204700,2026-04-17 07:19:00.204700
279,CUST_279,Customer_279,customer279@example.com,0471914795,IN,2024-10-28,inactive,1983-04-28,2026-04-02 07:19:00.204700,2026-04-17 07:19:00.204700
281,CUST_281,Customer_281,customer281@example.com,0450006682,SG,2025-02-01,inactive,1963-05-03,2025-04-29 07:19:00.204700,2026-04-17 07:19:00.204700
282,CUST_282,Customer_282,customer282@example.com,0440399901,US,2024-09-08,active,1987-04-27,2026-03-10 07:19:00.204700,2026-04-17 07:19:00.204700
283,CUST_283,Customer_283,customer283@example.com,0486911190,AU,2024-08-27,suspended,1957-05-04,2025-10-16 07:19:00.204700,2026-04-17 07:19:00.204700
284,CUST_284,Customer_284,customer284@example.com,0495540439,AU,2025-07-03,active,2001-04-23,2025-06-17 07:19:00.204700,2026-04-17 07:19:00.204700
285,CUST_285,Customer_285,customer285@example.com,0401738272,US,2024-04-29,inactive,2003-04-23,2026-04-10 07:19:00.204700,2026-04-17 07:19:00.204700
286,CUST_286,Customer_286,customer286@example.com,0445784888,AU,2025-11-11,suspended,2000-04-23,2025-05-01 07:19:00.204700,2026-04-17 07:19:00.204700
287,CUST_287,Customer_287,customer287@example.com,0466062789,IN,2025-12-06,active,1959-05-04,2026-02-24 07:19:00.204700,2026-04-17 07:19:00.204700
288,CUST_288,Customer_288,customer288@example.com,0474830848,SG,2024-04-21,active,1962-05-03,2026-01-10 07:19:00.204700,2026-04-17 07:19:00.204700
289,CUST_289,Customer_289,customer289@example.com,0453496174,SG,2024-08-28,active,1971-05-01,2025-05-11 07:19:00.204700,2026-04-17 07:19:00.204700
290,CUST_290,Customer_290,customer290@example.com,0408621632,AU,2024-10-31,active,1979-04-29,2025-09-30 07:19:00.204700,2026-04-17 07:19:00.204700
291,CUST_291,Customer_291,customer291@example.com,0437836078,AU,2024-06-06,inactive,2000-04-23,2025-06-29 07:19:00.204700,2026-04-17 07:19:00.204700
292,CUST_292,Customer_292,customer292@example.com,0472558811,GB,2025-03-13,suspended,1964-05-02,2025-12-12 07:19:00.204700,2026-04-17 07:19:00.204700
293,CUST_293,Customer_293,customer293@example.com,0482784044,US,2024-08-14,active,1964-05-02,2025-06-30 07:19:00.204700,2026-04-17 07:19:00.204700
294,CUST_294,Customer_294,customer294@example.com,0488923486,GB,2025-11-24,suspended,1992-04-25,2025-09-17 07:19:00.204700,2026-04-17 07:19:00.204700
295,CUST_295,Customer_295,customer295@example.com,0431409200,GB,2024-11-25,inactive,1986-04-27,2025-06-23 07:19:00.204700,2026-04-17 07:19:00.204700
296,CUST_296,Customer_296,customer296@example.com,0452683742,GB,2025-02-20,active,1973-04-30,2025-05-13 07:19:00.204700,2026-04-17 07:19:00.204700
297,CUST_297,Customer_297,customer297@example.com,0415575465,SG,2026-04-04,inactive,2002-04-23,2025-12-19 07:19:00.204700,2026-04-17 07:19:00.204700
298,CUST_298,Customer_298,customer298@example.com,0480958360,GB,2024-08-06,suspended,1982-04-28,2026-04-13 07:19:00.204700,2026-04-17 07:19:00.204700
299,CUST_299,Customer_299,customer299@example.com,0461468936,GB,2024-12-10,suspended,1964-05-02,2025-08-03 07:19:00.204700,2026-04-17 07:19:00.204700
300,CUST_300,Customer_300,customer300@example.com,0444368758,AU,2025-09-02,inactive,1974-04-30,2025-06-03 07:19:00.204700,2026-04-17 07:19:00.204700
301,CUST_301,Customer_301,customer301@example.com,0470246147,US,2025-01-27,suspended,1983-04-28,2026-03-15 07:19:00.204700,2026-04-17 07:19:00.204700
302,CUST_302,Customer_302,customer302@example.com,0415862599,AU,2024-06-23,inactive,1967-05-02,2026-01-20 07:19:00.204700,2026-04-17 07:19:00.204700
303,CUST_303,Customer_303,customer303@example.com,0468126486,AU,2024-05-21,active,2000-04-23,2025-12-17 07:19:00.204700,2026-04-17 07:19:00.204700
304,CUST_304,Customer_304,customer304@example.com,0499527303,US,2025-01-19,inactive,1959-05-04,2025-12-02 07:19:00.204700,2026-04-17 07:19:00.204700
306,CUST_306,Customer_306,customer306@example.com,0421612395,AU,2025-03-23,inactive,1994-04-25,2026-04-16 07:19:00.204700,2026-04-17 07:19:00.204700
250,CUST_250,Customer_250,,0442401408,SG,2025-11-06,inactive,1978-04-29,2025-09-17 07:19:00.204700,2026-04-17 07:19:00.204700
254,CUST_254,Customer_254,invalid_email_format,0444052231,SG,2024-04-22,suspended,1958-05-04,2025-07-18 07:19:00.204700,2026-04-17 07:19:00.204700
305,CUST_305,Customer_305,customer305@example.com,0445134685,usa,2024-05-15,inactive,1982-04-28,2026-01-17 07:19:00.204700,2026-04-17 07:19:00.204700
309,CUST_309,Customer_309,customer309@example.com,0462671400,US,2024-09-14,suspended,2003-04-23,2026-03-31 07:19:00.204700,2026-04-17 07:19:00.204700
310,CUST_310,Customer_310,customer310@example.com,0438191758,IN,2026-03-05,inactive,1964-05-02,2025-08-09 07:19:00.204700,2026-04-17 07:19:00.204700
311,CUST_311,Customer_311,customer311@example.com,0454709827,IN,2025-06-27,inactive,2007-04-22,2025-06-08 07:19:00.204700,2026-04-17 07:19:00.204700
312,CUST_312,Customer_312,customer312@example.com,0431077995,GB,2025-07-22,inactive,2007-04-22,2025-12-18 07:19:00.204700,2026-04-17 07:19:00.204700
313,CUST_313,Customer_313,customer313@example.com,0498506135,GB,2025-06-21,suspended,1960-05-03,2026-03-22 07:19:00.204700,2026-04-17 07:19:00.204700
314,CUST_314,Customer_314,customer314@example.com,0447129792,SG,2026-02-04,inactive,2006-04-22,2025-06-10 07:19:00.204700,2026-04-17 07:19:00.204700
315,CUST_315,Customer_315,customer315@example.com,0475425367,GB,2026-03-13,suspended,1959-05-04,2025-11-27 07:19:00.204700,2026-04-17 07:19:00.204700
